브랜드,유통채널,채널명,합계 : 판매금액(TAG가),합계 : 실판매액,합계 : 실판매액(V-),합계 : 출고매출액(V-) Actual,매출원가(평가감환입반영),매출총이익,지급수수료_중간관리수수료,지급수수료_중간관리수수료(직영),지급수수료_판매사원도급비(직영),지급수수료_판매사원도급비(면세),지급수수료_물류용역비,지급수수료_물류운송비,지급수수료_이천보관료,지급수수료_카드수수료,지급수수료_온라인위탁판매수수료,지급수수료_로열티,지급임차료_매장(변동),지급임차료_매장(고정),지급임차료_관리비,감가상각비_임차시설물,직접비 합계,직접이익
I,1.0,백화점,3744678223.0,3507794749.0,3188902372.0,2032160712.0,950594296.0,1081566416,379755152.0,0.0,0.0,0.0,45056736.0,10890630.0,26061018.0,0.0,0.0,121929643.0,0.0,0.0,0.0,39030000.0,622723179,458843237
I,2.0,면세점,744578587.0,744099876.0,676453241.0,405871471.0,181780746.0,224090725,0.0,0.0,0.0,83060546.0,9557941.0,2310363.0,5528291.0,0.0,0.0,24352288.0,0.0,1275000.0,0.0,2364000.0,128448429,95642296
I,3.0,직영점(가두),176602331.0,176180648.0,160164131.0,160164131.0,45596189.0,114567942,0.0,0.0,12879170.0,0.0,2262877.0,546538.0,1308751.0,0.0,0.0,6246401.0,13800802.0,0.0,0.0,1079000.0,38123539,76444403
I,4.0,자사몰,721435324.0,610153285.0,554700323.0,554700323.0,185905031.0,368795292,0.0,0.0,0.0,0.0,7836981.0,1894740.0,4533454.0,0.0,0.0,21633313.0,0.0,0.0,0.0,0.0,35898488,332896804
I,5.0,제휴몰,1776260452.0,1627244967.0,1479312896.0,1479312896.0,434711849.0,1044601047,0.0,0.0,0.0,0.0,20901133.0,5052099.0,12089482.0,0.0,434640839.0,57693203.0,0.0,0.0,0.0,0.0,530376756,514224291
I,6.0,대리점,1127842243.0,1087449308.0,988590395.0,638147183.0,288674808.0,349472375,0.0,0.0,0.0,0.0,13968183.0,3376162.0,8079043.0,0.0,0.0,38288831.0,0.0,0.0,0.0,0.0,63712219,285760156
I,8.0,사입,9436302476.0,2482820845.0,2257109672.0,2257109672.0,1732962046.0,524147626,0.0,0.0,0.0,0.0,31890807.0,7707513.0,18446063.0,0.0,0.0,135426580.0,0.0,0.0,0.0,0.0,193470963,330676663
I,11.0,직영몰,404025492.0,369210240.0,335645629.0,335645629.0,101889863.0,233755766,0.0,18657919.0,0.0,0.0,4741990.0,1146446.0,2743034.0,3981795.0,0.0,13090180.0,80243678.0,0.0,12764275.0,5923000.0,143292317,90463449
I,99.0,기타,18077567.0,7218507.0,6562261.0,6562261.0,4613843.0,1948418,0.0,0.0,0.0,0.0,92718.0,22409.0,0.0,0.0,0.0,393736.0,0.0,0.0,0.0,0.0,508863,1439555
M,1.0,RF,1210795398.0,1036509327.0,942280430.0,599916903.0,219908600.0,380008303,88697282.0,0.0,0.0,0.0,14249970.0,5540525.0,10106609.0,0.0,0.0,41994183.0,0.0,310118.0,0.0,9900166.0,170798853,209209450
M,1.0,백화점,8027115398.0,7569932796.0,6881752402.0,4489308929.0,1400456804.0,3088852125,647782458.0,0.0,0.0,0.0,104071742.0,40464093.0,73811550.0,0.0,0.0,314251625.0,0.0,2264882.0,0.0,72303834.0,1254950184,1833901941
M,2.0,면세점,10415798230.0,10360295770.0,9418449519.0,5839447839.0,1759604080.0,4079843759,0.0,0.0,0.0,507619224.0,142433518.0,55379681.0,101019851.0,0.0,0.0,408761349.0,0.0,6525000.0,0.0,10818000.0,1232556623,2847287136
